transaction_id,account_id,timestamp,amount,type,is_fraud
TX855521,ACC34868,2025-02-23 05:04:15,108.85,debit,0
TX389597,ACC34868,2025-02-04 22:46:17,194.0,debit,0
TX228200,ACC34868,2025-04-23 08:24:14,153.97,debit,0
TX866580,ACC34868,2025-01-27 19:41:10,186.56,credit,1
TX125411,ACC34868,2024-12-16 21:46:21,277.81,credit,0
TX605931,ACC34868,2024-08-28 14:46:23,173.62,credit,0
TX788629,ACC34868,2025-01-12 09:02:16,196.81,debit,0
TX320629,ACC34868,2024-11-21 09:59:36,225.19,credit,0
TX949101,ACC34868,2024-08-01 03:42:54,97.79,credit,0
TX144837,ACC34868,2024-10-29 07:20:42,204.29,debit,0
TX566244,ACC34868,2024-09-03 22:35:15,107.07,credit,0
TX779483,ACC34868,2024-11-23 04:21:02,57.97,debit,0
TX268678,ACC94310,2025-02-23 15:37:56,180.2,debit,0
TX347376,ACC94310,2025-03-11 08:38:18,65.08,debit,0
TX512341,ACC94310,2024-12-04 17:54:38,49.03,debit,1
TX991341,ACC94310,2025-03-31 15:40:44,154.49,debit,0
TX584424,ACC94310,2024-07-26 23:19:16,137.06,debit,0
TX197160,ACC94310,2025-01-03 16:42:53,253.13,debit,0
TX525925,ACC94310,2025-03-21 18:21:18,64.68,debit,0
TX450978,ACC94310,2024-11-03 14:34:41,174.11,credit,0
TX811497,ACC94310,2025-06-08 14:15:34,90.68,credit,0
TX615107,ACC94310,2024-10-10 05:09:09,35.78,credit,0
TX242215,ACC40447,2024-09-11 14:14:48,3.62,debit,0
TX553715,ACC40447,2024-10-13 12:03:32,67.15,credit,0
TX153820,ACC40447,2024-09-27 22:36:18,64.26,credit,0
TX836375,ACC40447,2025-01-02 12:45:39,6.05,credit,0
TX151568,ACC40447,2024-10-19 10:28:14,214.84,credit,0
TX328952,ACC40447,2025-01-26 01:59:59,235.56,debit,0
TX684551,ACC40447,2025-01-26 08:35:58,-82.36,credit,0
TX929813,ACC40447,2025-03-19 07:24:41,94.77,debit,0
TX530242,ACC40447,2024-11-25 10:41:48,117.56,debit,0
TX569585,ACC40447,2025-03-27 10:23:39,131.8,debit,0
TX172782,ACC40447,2025-03-27 21:05:42,225.0,debit,0
TX265279,ACC40447,2025-04-14 14:59:20,226.71,credit,0
TX396645,ACC40447,2025-06-02 20:56:16,172.72,debit,0
TX558819,ACC40447,2025-02-10 12:00:52,170.15,credit,0
TX544005,ACC40447,2024-10-24 08:26:14,111.38,debit,0
TX240827,ACC40447,2024-07-17 22:45:14,4.46,credit,0
TX633369,ACC40447,2025-05-09 15:53:10,129.02,debit,0
TX398144,ACC40447,2024-08-05 00:33:14,240.91,debit,0
TX525750,ACC40447,2024-12-05 09:16:42,101.08,debit,0
TX356384,ACC40447,2025-01-06 09:59:04,122.42,debit,0
TX523196,ACC40447,2024-06-18 11:35:23,207.46,credit,0
TX766924,ACC40447,2025-02-25 19:14:28,119.38,debit,0
TX963095,ACC40447,2024-12-16 03:51:55,131.73,credit,0
TX605056,ACC40447,2024-07-31 18:36:49,209.31,debit,0
TX746860,ACC34378,2025-02-03 10:49:16,3.57,credit,0
TX529744,ACC34378,2025-05-29 16:03:20,62.57,credit,0
TX529764,ACC34378,2024-10-21 20:00:17,289.26,debit,0
TX850916,ACC34378,2024-10-03 07:28:24,208.71,credit,0
TX223862,ACC34378,2024-08-07 04:05:24,219.3,debit,0
TX156090,ACC34378,2024-07-28 02:18:31,170.72,debit,0
TX357278,ACC34378,2024-10-04 06:04:38,180.18,credit,0
TX736158,ACC34378,2025-05-14 02:45:13,103.39,credit,0
TX730056,ACC34378,2024-10-21 22:37:14,308.44,credit,0
TX959037,ACC34378,2025-03-08 02:54:03,128.61,credit,0
TX243614,ACC34378,2024-11-26 01:16:37,221.81,debit,0
TX407387,ACC34378,2024-08-07 15:59:35,114.38,credit,0
TX818939,ACC34378,2024-10-22 20:06:00,101.08,credit,0
TX521081,ACC34378,2024-11-14 19:46:43,147.44,credit,0
TX878032,ACC34378,2025-06-03 05:38:52,171.27,credit,0
TX699635,ACC34378,2024-10-16 00:19:14,246.28,credit,0
TX703313,ACC34378,2024-09-29 13:27:32,364.02,debit,0
TX537540,ACC34378,2024-07-15 00:46:35,79.16,debit,0
TX285166,ACC70471,2024-11-08 13:53:45,199.19,debit,0
TX244219,ACC70471,2025-03-28 13:24:25,155.69,debit,0
TX350249,ACC70471,2024-07-02 09:12:09,17.32,credit,0
TX482307,ACC70471,2025-04-02 10:59:17,265.01,credit,0
TX782023,ACC70471,2025-03-30 20:17:15,120.37,debit,0
TX902425,ACC70471,2025-03-23 11:35:17,116.11,debit,1
TX185896,ACC70471,2024-06-29 02:23:52,264.98,credit,0
TX464533,ACC70471,2024-07-22 08:11:13,145.09,credit,0
TX940876,ACC70471,2025-01-16 09:59:48,237.22,debit,0
TX235883,ACC70471,2024-12-07 07:56:45,131.7,credit,0
TX783533,ACC70471,2025-05-26 11:40:51,187.67,credit,0
TX365296,ACC70471,2024-12-10 22:35:16,140.14,credit,0
TX435590,ACC70471,2024-12-01 12:05:26,89.71,debit,0
TX659717,ACC91997,2024-06-21 18:09:35,190.2,credit,0
TX937675,ACC91997,2025-06-01 09:19:25,207.63,debit,0
TX250910,ACC91997,2025-02-21 00:51:05,150.11,credit,0
TX836232,ACC91997,2024-07-06 05:45:25,4.67,credit,0
TX909840,ACC91997,2025-04-28 23:26:33,64.87,debit,0
TX183556,ACC91997,2025-03-18 09:24:28,110.67,debit,0
TX286982,ACC91997,2024-09-05 12:54:45,257.79,debit,0
TX290221,ACC91997,2024-08-21 10:15:17,146.03,debit,0
TX951234,ACC91997,2024-10-06 21:08:48,256.18,debit,0
TX608420,ACC91997,2025-03-06 19:55:50,226.57,credit,0
TX871894,ACC91997,2024-06-26 14:17:04,115.91,credit,0
TX600040,ACC91997,2025-01-05 17:29:51,165.0,credit,0
TX989188,ACC91997,2025-01-25 22:22:30,209.71,credit,0
TX395877,ACC91997,2024-12-18 11:29:58,93.24,credit,0
TX714142,ACC91997,2024-12-21 04:24:26,203.43,credit,0
TX346681,ACC91997,2024-12-10 10:52:16,193.59,debit,0
TX879652,ACC91997,2024-06-14 12:15:34,89.39,debit,0
TX376354,ACC91997,2025-05-17 02:04:29,186.03,credit,0
TX455834,ACC91997,2025-04-21 22:19:32,142.4,credit,0
TX152637,ACC91997,2025-05-04 00:58:28,49.94,credit,0
TX871081,ACC91997,2024-08-10 23:54:42,110.68,credit,0
TX460339,ACC91997,2024-12-22 04:48:03,108.12,debit,0
TX293894,ACC91997,2024-07-26 23:47:04,273.2,debit,0
TX926353,ACC91997,2025-01-12 05:56:28,66.0,credit,0
TX985653,ACC91997,2024-09-19 03:59:52,100.97,credit,0
TX122291,ACC91997,2024-09-03 10:49:29,178.79,credit,0
TX185477,ACC91997,2024-11-11 03:21:39,153.98,credit,0
TX750075,ACC91997,2024-07-29 07:59:40,135.19,debit,1
TX823097,ACC91997,2025-06-05 17:54:08,133.83,debit,0
TX929529,ACC91997,2025-05-22 21:18:14,220.18,debit,0
TX866508,ACC10829,2025-02-23 12:58:36,90.88,credit,0
TX618934,ACC10829,2025-01-16 14:41:29,70.65,credit,0
TX770191,ACC10829,2024-08-06 00:39:13,2.81,credit,0
TX770012,ACC10829,2025-01-21 08:17:39,114.45,credit,0
TX106483,ACC10829,2024-07-02 00:35:42,53.62,debit,0
TX373007,ACC10829,2024-12-10 05:13:06,126.5,debit,0
TX674985,ACC10829,2025-02-25 05:39:21,21.03,credit,0
TX336360,ACC10829,2024-08-01 06:09:39,125.43,credit,0
TX739903,ACC10829,2024-10-25 13:26:13,172.56,credit,0
TX143140,ACC10829,2025-03-04 07:01:20,146.64,debit,0
TX800406,ACC10829,2024-11-23 00:45:18,196.42,debit,0
TX520966,ACC10829,2025-05-20 02:12:09,234.37,credit,0
TX770649,ACC10829,2025-05-21 19:33:42,170.53,credit,0
TX353189,ACC10829,2025-04-12 11:17:35,148.44,credit,0
TX660155,ACC10829,2024-07-09 22:46:06,181.08,debit,0
TX854473,ACC10829,2024-07-15 23:36:23,173.18,debit,0
TX876080,ACC10829,2024-11-24 03:50:34,210.44,debit,0
TX798416,ACC10829,2024-12-30 10:58:48,153.3,debit,0
TX491261,ACC10829,2024-07-08 16:02:10,59.45,debit,0
TX485618,ACC10829,2024-07-25 20:23:37,230.17,debit,0
TX915628,ACC10829,2024-09-27 16:54:38,24.8,debit,0
TX679978,ACC10829,2024-09-11 05:40:27,203.41,debit,0
TX229165,ACC10829,2024-08-05 05:18:15,179.34,debit,0
TX885536,ACC10829,2024-08-12 22:19:27,181.39,debit,0
TX860226,ACC10829,2024-10-15 13:54:09,155.41,debit,0
TX540230,ACC10829,2024-10-18 20:17:18,323.6,credit,0
TX161023,ACC10829,2025-02-15 04:36:20,98.25,debit,0
TX810785,ACC10829,2024-10-12 17:26:29,141.69,credit,0
TX453040,ACC10829,2024-10-01 13:48:52,242.0,credit,0
TX763794,ACC10829,2025-04-27 15:04:04,183.86,credit,0
TX615825,ACC10829,2025-01-16 10:41:53,184.71,credit,0
TX402161,ACC10829,2025-03-20 03:20:47,244.17,debit,0
TX605422,ACC10829,2024-10-29 04:56:23,254.21,credit,0
TX487297,ACC10829,2024-08-04 16:45:52,207.1,debit,0
TX926006,ACC10829,2025-02-22 15:50:08,299.53,credit,0
TX729183,ACC10829,2024-09-13 19:37:33,183.34,credit,0
TX877549,ACC10829,2025-01-14 01:22:36,206.81,credit,0
TX986510,ACC10829,2024-12-29 01:32:01,223.97,debit,0
TX788503,ACC97500,2024-07-02 20:17:48,249.75,credit,0
TX300959,ACC97500,2024-10-22 03:47:47,83.44,credit,0
TX597037,ACC97500,2025-02-23 13:23:20,54.13,debit,0
TX483458,ACC97500,2025-04-17 01:24:26,63.72,debit,0
TX197588,ACC97500,2025-01-05 21:36:51,114.89,credit,0
TX355513,ACC97500,2025-01-04 17:59:42,226.85,credit,0
TX132586,ACC97500,2024-12-31 09:48:28,382.75,debit,0
TX108439,ACC97500,2025-05-01 01:51:02,132.24,credit,0
TX768816,ACC97500,2024-06-27 20:02:08,142.24,credit,1
TX246857,ACC97500,2024-11-11 02:45:49,54.19,credit,0
TX765641,ACC97500,2024-10-22 15:42:51,61.18,debit,0
TX405079,ACC97500,2025-02-06 11:12:35,112.6,debit,0
TX244984,ACC58339,2024-11-12 20:21:01,94.94,credit,0
TX694633,ACC58339,2025-06-06 01:14:03,208.66,credit,1
TX895661,ACC58339,2024-10-03 07:15:02,53.84,credit,0
TX832580,ACC58339,2024-10-18 08:32:11,68.41,debit,0
TX512519,ACC58339,2024-10-12 18:04:26,172.91,credit,1
TX314822,ACC58339,2025-01-10 05:13:06,133.21,debit,0
TX923797,ACC58339,2024-08-19 00:58:43,127.1,credit,0
TX308523,ACC58339,2024-10-15 21:14:05,225.78,debit,0
TX147593,ACC58339,2025-06-07 19:39:38,129.18,credit,0
TX986410,ACC58339,2024-07-01 22:34:30,152.65,debit,0
TX510961,ACC58339,2025-01-23 04:16:36,113.28,debit,0
TX984252,ACC58339,2024-09-03 09:04:44,142.44,credit,0
TX465107,ACC58339,2025-02-23 18:57:59,211.38,credit,0
TX613401,ACC58339,2025-05-11 10:09:45,121.52,credit,0
TX762029,ACC58339,2024-11-19 02:58:41,163.86,credit,0
TX650368,ACC58339,2025-01-08 07:35:12,122.49,credit,0
TX117382,ACC58339,2025-04-27 12:05:16,0.53,debit,0
TX409645,ACC58339,2024-11-17 10:07:50,96.9,credit,0
TX856434,ACC58339,2025-02-05 05:57:08,111.34,debit,0
TX579766,ACC58339,2024-09-03 15:52:49,152.0,debit,0
TX343229,ACC58339,2025-06-08 22:18:39,194.35,debit,0
TX400779,ACC58339,2025-02-13 19:18:33,135.81,debit,0
TX155464,ACC58339,2024-07-04 17:44:36,120.15,credit,0
TX753196,ACC58339,2025-05-20 02:15:26,169.36,debit,0
TX413453,ACC58339,2024-09-22 11:20:35,148.51,debit,0
TX842625,ACC58339,2024-06-17 03:13:17,53.3,credit,0
TX999312,ACC58339,2025-05-03 15:02:28,256.75,debit,0
TX653251,ACC58339,2025-02-13 04:56:00,125.23,credit,0
TX164947,ACC58339,2025-03-27 22:42:40,148.5,credit,0
TX980165,ACC23126,2024-09-01 11:02:59,39.78,credit,0
TX655466,ACC23126,2024-06-20 02:41:14,230.81,debit,0
TX230748,ACC23126,2025-06-03 18:40:26,115.53,debit,0
TX284617,ACC23126,2024-10-21 08:35:11,266.11,debit,0
TX100349,ACC23126,2024-06-16 01:55:59,144.9,credit,0
TX520718,ACC23126,2025-02-04 10:26:47,189.55,debit,0
TX273229,ACC23126,2024-08-27 14:47:19,121.96,credit,0
TX787132,ACC23126,2024-07-24 00:43:18,58.1,credit,0
TX366300,ACC23126,2025-01-30 08:07:24,178.52,credit,0
TX468857,ACC23126,2025-03-29 23:54:20,177.7,debit,0
TX727016,ACC23126,2025-01-11 23:31:00,-12.95,debit,0
TX787034,ACC23126,2025-02-04 17:22:57,51.57,credit,0
TX170905,ACC23126,2024-09-22 20:02:34,228.93,debit,0
TX529749,ACC23126,2024-08-06 11:33:14,116.0,credit,0
TX180723,ACC23126,2024-09-02 05:11:52,199.09,debit,0
TX949568,ACC23126,2024-07-23 05:50:21,305.48,debit,0
TX779003,ACC23126,2025-05-13 09:27:34,182.49,debit,0
TX989600,ACC23126,2025-01-19 03:19:57,146.1,debit,0
TX322524,ACC23126,2024-12-11 02:25:57,96.12,credit,0
TX861341,ACC23126,2024-12-16 23:08:55,169.62,credit,0
TX903692,ACC23126,2025-02-16 08:41:20,178.15,credit,0
TX153573,ACC23126,2024-06-17 11:12:43,153.83,credit,0
TX218289,ACC23126,2024-11-23 18:17:30,202.24,credit,0
TX797714,ACC23126,2024-08-18 21:04:47,64.17,credit,0
TX304699,ACC23126,2025-02-05 16:05:08,155.22,debit,0
TX949964,ACC23126,2024-08-16 02:18:41,146.42,credit,0
TX791094,ACC23126,2024-10-20 05:50:38,106.3,debit,0
TX239162,ACC23126,2024-08-18 05:07:03,176.32,credit,0
TX285472,ACC23126,2024-07-09 02:17:20,57.67,credit,0
TX553767,ACC23126,2025-03-04 20:47:35,91.78,debit,0
TX387567,ACC23126,2024-10-31 15:31:33,362.54,debit,0
TX483998,ACC23126,2025-02-09 17:31:13,123.49,credit,0
TX913291,ACC23126,2024-06-23 08:50:55,134.1,credit,0
TX728200,ACC23126,2025-05-15 10:19:59,180.25,debit,0
TX151621,ACC23126,2025-04-17 04:56:26,188.27,debit,0
TX439672,ACC23126,2024-07-07 08:36:17,89.68,debit,0
TX833417,ACC23126,2025-04-21 10:51:56,265.32,credit,0
TX184129,ACC23126,2024-10-18 08:57:59,175.59,debit,0
TX128579,ACC32309,2025-05-22 04:52:28,290.87,debit,0
TX709119,ACC32309,2025-05-15 01:29:11,247.91,credit,0
TX218549,ACC32309,2025-03-17 10:05:47,108.09,debit,0
TX657053,ACC32309,2025-02-22 17:29:34,57.38,credit,0
TX788275,ACC32309,2024-11-19 00:36:56,41.13,debit,0
TX229733,ACC32309,2024-06-20 05:47:42,-5.92,credit,0
TX283624,ACC32309,2024-08-02 12:40:25,165.03,credit,0
TX716885,ACC32309,2024-08-12 02:09:35,102.45,debit,0
TX900492,ACC32309,2024-09-03 12:52:42,192.93,debit,0
TX208976,ACC32309,2025-01-16 05:41:28,106.02,debit,0
TX324452,ACC32309,2024-06-23 09:06:52,88.83,credit,0
TX806242,ACC32309,2024-11-01 14:16:07,188.05,credit,0
TX776087,ACC32309,2024-11-14 12:13:33,313.73,credit,0
TX716261,ACC32309,2025-01-19 10:14:21,245.85,credit,0
TX533260,ACC32309,2024-09-20 10:42:38,189.37,credit,0
TX152899,ACC32309,2024-12-19 04:16:30,237.0,debit,0
TX343157,ACC45035,2024-10-14 10:40:35,181.01,debit,0
TX756097,ACC45035,2024-06-14 17:46:11,-12.72,credit,0
TX731662,ACC45035,2024-09-10 22:53:35,203.54,credit,0
TX107289,ACC45035,2024-07-05 23:01:22,186.72,debit,0
TX674891,ACC45035,2024-12-14 07:56:44,219.31,debit,0
TX831211,ACC45035,2025-04-22 19:36:59,101.95,credit,0
TX350361,ACC45035,2024-11-20 23:35:55,231.79,debit,0
TX369506,ACC45035,2024-09-05 04:03:29,63.16,credit,0
TX484586,ACC45035,2025-05-07 09:45:39,159.44,debit,0
TX863599,ACC45035,2025-05-12 09:55:46,147.55,debit,0
TX473026,ACC45035,2024-10-28 08:01:38,-34.66,debit,0
TX227467,ACC45035,2024-12-02 02:06:31,109.82,debit,0
TX657550,ACC45035,2024-09-24 06:00:57,185.6,credit,0
TX738677,ACC45035,2025-04-16 21:24:46,111.69,credit,0
TX260999,ACC45035,2024-08-22 18:21:25,257.04,credit,0
TX134019,ACC45035,2024-10-06 13:38:46,165.37,debit,0
TX992955,ACC45035,2025-03-03 12:16:35,129.3,debit,0
TX299504,ACC45035,2024-06-27 02:36:04,232.25,debit,0
TX784388,ACC45035,2025-06-03 04:44:32,117.9,credit,0
TX508943,ACC45035,2025-02-08 04:38:55,68.77,credit,0
TX521557,ACC45035,2025-01-12 10:56:58,191.64,debit,0
TX538138,ACC45035,2024-08-22 15:13:49,56.35,credit,0
TX621468,ACC45035,2025-05-23 17:27:00,113.02,credit,1
TX935557,ACC45035,2025-04-23 14:59:28,151.81,credit,0
TX645673,ACC45035,2025-05-27 22:05:08,128.44,credit,0
TX929965,ACC45035,2025-05-07 08:40:59,381.55,debit,0
TX353347,ACC45035,2024-10-17 17:00:52,181.82,debit,0
TX774084,ACC45035,2024-09-13 12:48:53,140.53,credit,0
TX173564,ACC78921,2025-03-18 05:28:24,103.98,credit,0
TX566275,ACC78921,2024-07-30 15:20:10,174.96,credit,0
TX946681,ACC78921,2024-10-21 15:50:14,6.85,debit,0
TX710581,ACC78921,2025-04-21 16:43:31,235.81,debit,0
TX111681,ACC78921,2025-03-27 17:42:34,31.63,credit,0
TX775187,ACC78921,2025-04-10 06:10:54,172.94,credit,0
TX256795,ACC78921,2024-07-07 20:15:53,136.26,credit,0
TX858379,ACC78921,2024-12-10 23:22:41,207.65,credit,0
TX421985,ACC78921,2024-09-23 22:19:13,152.72,credit,0
TX838874,ACC78921,2025-03-08 18:49:16,184.46,credit,0
TX793432,ACC78921,2024-07-09 15:35:21,297.0,credit,0
TX754990,ACC78921,2024-09-07 07:33:42,210.32,debit,0
TX928913,ACC78921,2025-05-02 13:27:15,127.98,credit,0
TX165543,ACC78921,2025-01-04 12:42:19,77.79,debit,0
TX310731,ACC78921,2024-11-20 08:05:26,136.45,credit,0
TX566985,ACC78921,2024-10-03 00:59:39,78.82,debit,1
TX799650,ACC78921,2024-06-29 16:32:46,159.19,debit,0
TX784783,ACC78921,2024-10-30 08:06:58,159.41,credit,0
TX287128,ACC78921,2024-11-19 19:41:16,44.13,credit,0
TX688525,ACC78921,2025-03-14 18:20:56,157.15,credit,0
TX656737,ACC78921,2025-05-11 21:36:58,266.68,credit,0
TX856818,ACC78921,2024-08-08 07:05:14,154.44,debit,0
TX367997,ACC78921,2025-03-29 03:47:25,120.18,debit,0
TX154948,ACC78921,2025-06-11 14:51:12,203.89,credit,0
TX905986,ACC78921,2024-07-08 01:12:36,138.01,credit,0
TX596454,ACC78921,2025-01-02 10:50:53,143.77,debit,0
TX779057,ACC78921,2024-06-28 17:23:36,232.25,credit,0
TX499284,ACC87391,2024-10-20 03:16:22,83.35,credit,0
TX246693,ACC87391,2024-11-19 03:27:49,217.71,credit,0
TX590291,ACC87391,2025-05-01 14:16:39,40.81,credit,0
TX950405,ACC87391,2024-08-26 09:27:03,307.78,credit,0
TX918648,ACC87391,2024-08-26 13:51:15,85.29,debit,0
TX591514,ACC87391,2024-09-05 07:14:02,155.98,credit,0
TX234652,ACC87391,2024-09-25 03:55:25,251.98,debit,0
TX834385,ACC87391,2024-08-31 07:00:44,42.43,debit,0
TX621843,ACC87391,2024-06-19 18:41:01,111.9,debit,0
TX483574,ACC87391,2025-01-15 00:58:15,211.12,debit,0
TX317272,ACC87391,2024-12-09 09:40:04,18.05,debit,0
TX808604,ACC87391,2025-04-05 05:45:04,186.31,credit,0
TX981691,ACC87391,2025-03-11 22:50:31,174.59,debit,0
TX815464,ACC87391,2024-09-10 06:07:59,-131.81,credit,0
TX330733,ACC87391,2025-05-13 08:22:37,9.92,credit,0
TX341779,ACC87391,2025-03-22 18:57:22,0.89,debit,0
TX916646,ACC87391,2025-04-06 21:01:04,-6.01,debit,0
TX634356,ACC87391,2025-05-29 04:58:03,170.92,debit,0
TX344526,ACC87391,2025-03-28 02:52:14,95.16,credit,0
TX132634,ACC87391,2025-03-21 14:38:17,36.07,credit,0
TX843781,ACC87391,2024-10-11 03:40:42,223.58,debit,0
TX357662,ACC87391,2024-08-17 05:44:45,258.77,credit,0
TX890063,ACC87391,2024-12-01 12:15:53,253.17,credit,0
TX564007,ACC87391,2024-10-16 04:49:13,156.35,credit,0
TX800616,ACC87391,2025-03-30 23:02:41,3.36,debit,0
TX965753,ACC87391,2024-09-27 00:42:42,33.42,debit,0
TX516306,ACC87391,2025-01-17 06:21:38,63.39,debit,0
TX103398,ACC87391,2025-04-21 01:02:50,99.31,credit,0
TX890460,ACC87391,2024-08-10 03:10:50,250.7,credit,0
TX727792,ACC87391,2024-12-22 19:01:03,176.82,credit,0
TX536333,ACC87391,2025-02-16 20:36:02,151.92,debit,0
TX198846,ACC87391,2024-11-06 04:11:08,160.02,credit,0
TX954945,ACC87391,2024-11-13 10:09:20,218.72,debit,0
TX616216,ACC91345,2024-11-24 23:54:28,213.37,debit,0
TX805595,ACC91345,2025-05-02 06:22:25,150.95,debit,0
TX760715,ACC91345,2024-06-19 14:27:43,235.29,debit,0
TX338657,ACC91345,2024-07-31 01:37:09,113.22,credit,0
TX212638,ACC91345,2024-11-08 10:54:29,208.45,debit,0
TX399195,ACC91345,2024-11-19 13:30:22,232.91,debit,0
TX315341,ACC91345,2024-11-18 12:45:44,217.98,credit,0
TX785262,ACC91345,2024-07-27 17:05:31,75.39,debit,0
TX163636,ACC91345,2024-10-13 05:58:41,133.07,credit,0
TX161490,ACC91345,2025-05-16 20:31:47,14.53,debit,0
TX979902,ACC91345,2025-06-09 09:31:31,51.1,debit,0
TX128844,ACC91345,2024-08-09 13:19:55,128.34,debit,0
TX932879,ACC91345,2024-07-25 00:59:43,154.86,debit,0
TX202329,ACC91345,2025-05-12 18:23:59,176.5,credit,0
TX256448,ACC91345,2024-12-26 04:18:27,49.74,debit,0
TX113844,ACC91345,2024-11-23 19:00:50,138.43,credit,0
TX105506,ACC91345,2025-02-01 14:56:50,222.01,credit,0
TX981147,ACC91345,2024-12-13 02:11:10,167.58,credit,0
TX884920,ACC91345,2024-11-07 07:52:36,190.08,debit,0
TX515118,ACC91345,2025-02-14 06:58:57,154.91,debit,0
TX721034,ACC91345,2024-11-14 20:02:13,93.32,debit,0
TX163372,ACC40968,2024-12-19 05:05:40,69.78,debit,0
TX114618,ACC40968,2024-07-23 23:30:10,133.0,debit,0
TX569232,ACC40968,2025-04-15 05:49:19,199.59,credit,0
TX237081,ACC40968,2024-08-19 03:30:29,82.13,debit,0
TX865115,ACC40968,2024-08-25 16:47:27,111.05,credit,0
TX795473,ACC40968,2025-01-24 22:05:02,150.55,credit,0
TX195046,ACC40968,2025-04-08 03:03:12,275.14,credit,0
TX933987,ACC40968,2024-11-16 14:40:04,172.93,credit,0
TX916658,ACC40968,2025-05-10 16:47:01,170.61,credit,0
TX281858,ACC40968,2024-12-11 11:56:28,121.98,credit,0
TX662496,ACC40968,2024-08-26 04:23:52,278.68,credit,0
TX529830,ACC40968,2024-09-11 21:03:27,157.0,debit,0
TX654449,ACC40968,2025-02-28 17:03:57,225.42,debit,0
TX187800,ACC40968,2024-09-21 10:51:44,380.06,credit,0
TX160786,ACC40968,2025-04-01 21:38:45,69.97,debit,0
TX243419,ACC40968,2024-06-14 09:33:01,140.96,debit,0
TX566942,ACC40968,2025-01-09 05:25:27,367.1,credit,0
TX422070,ACC40968,2024-11-25 05:02:59,158.97,credit,0
TX176082,ACC40968,2025-01-19 02:02:17,119.11,credit,0
TX755586,ACC40968,2024-11-21 22:06:23,228.63,debit,0
TX981262,ACC40968,2025-04-27 23:57:47,126.29,debit,0
TX505157,ACC40968,2025-04-14 14:20:29,131.13,credit,0
TX154479,ACC40968,2025-01-25 23:32:58,19.98,debit,0
TX897910,ACC40968,2024-12-29 21:04:59,-9.74,credit,0
TX449063,ACC40968,2025-04-20 07:55:44,180.45,debit,0
TX853382,ACC40968,2024-11-20 12:10:40,112.46,debit,0
TX264357,ACC40968,2024-07-03 15:31:05,194.87,credit,0
TX498049,ACC40968,2025-05-19 13:14:55,174.87,debit,0
TX264743,ACC40968,2024-08-26 02:27:24,155.27,credit,0
TX654654,ACC40968,2025-05-07 23:40:31,-33.59,debit,0
TX681319,ACC40968,2024-12-31 23:47:39,131.65,credit,0
TX340869,ACC40968,2024-12-03 01:16:28,86.87,debit,0
TX970040,ACC40968,2024-10-08 09:36:44,81.01,debit,0
TX635504,ACC40968,2025-05-26 03:18:55,19.47,credit,1
TX339953,ACC40968,2024-08-31 00:37:23,39.88,debit,0
TX684347,ACC40968,2024-12-14 11:57:14,147.35,debit,0
TX594296,ACC40968,2024-06-13 10:44:53,275.31,credit,0
TX955417,ACC42209,2024-11-11 06:06:13,315.36,credit,0
TX234719,ACC42209,2025-01-29 17:33:22,84.37,credit,0
TX945505,ACC42209,2025-05-07 07:02:16,215.69,debit,1
TX192097,ACC42209,2024-11-12 15:32:34,249.87,credit,0
TX555632,ACC42209,2024-09-11 01:44:22,101.85,debit,0
TX794740,ACC42209,2024-06-16 07:21:35,203.57,credit,0
TX252343,ACC42209,2025-04-23 22:18:39,235.91,debit,0
TX233425,ACC42209,2024-07-04 07:33:12,38.87,debit,0
TX614759,ACC42209,2024-06-21 16:54:28,183.86,debit,0
TX399570,ACC42209,2024-09-16 12:01:27,70.76,credit,0
TX326603,ACC44721,2025-05-30 07:52:43,187.11,credit,0
TX474607,ACC44721,2024-11-19 19:35:33,149.83,debit,0
TX345695,ACC44721,2025-02-10 12:04:03,24.73,debit,0
TX149581,ACC44721,2024-11-10 07:08:05,96.4,credit,0
TX522948,ACC44721,2024-07-22 22:14:20,87.87,credit,0
TX171145,ACC44721,2025-01-14 17:06:24,232.49,debit,0
TX757956,ACC44721,2024-08-19 05:06:11,142.94,credit,0
TX175580,ACC44721,2024-11-30 16:04:26,81.8,debit,0
TX856544,ACC44721,2025-05-09 01:25:51,195.88,debit,0
TX110388,ACC44721,2025-05-31 15:59:54,127.95,credit,0
TX960939,ACC44721,2024-10-02 21:58:42,165.05,credit,0
TX461042,ACC44721,2025-03-09 12:18:00,136.9,debit,0
TX901310,ACC44721,2024-07-18 06:35:37,311.85,credit,0
TX860538,ACC44721,2024-09-01 21:07:54,164.36,credit,0
TX736783,ACC44721,2024-11-14 04:24:03,205.14,credit,0
TX345701,ACC44721,2025-06-13 01:43:29,232.1,debit,0
TX293845,ACC44721,2024-08-28 19:31:55,143.73,debit,0
TX885757,ACC44721,2025-04-21 10:43:42,251.82,credit,0
TX962034,ACC44721,2024-11-13 15:14:40,216.49,debit,0
TX528920,ACC44721,2024-11-18 10:08:13,-1.97,credit,0
TX871299,ACC44721,2024-12-07 13:51:18,92.74,credit,0
TX307282,ACC44721,2025-03-28 22:23:13,144.88,credit,0
TX892792,ACC44721,2024-09-17 21:51:35,153.39,debit,0
TX472137,ACC44721,2024-12-14 05:55:59,103.58,debit,0
TX683945,ACC44721,2024-07-06 13:29:20,181.45,debit,0
TX471751,ACC44721,2024-09-24 11:14:59,125.9,debit,0
TX852940,ACC20844,2024-07-03 01:07:18,146.93,credit,0
